,lgrg_importance,svc_importance,rfc_importance,mlp_importance,gbt_importance,bundle_measure,bundle_x,measure_x,measure_y,bundle_y
365,0.09955234755721183,0.0915967113781944,0.0011272023668173457,0.15703600389724753,1.221113871653678e-05,b12_V25,b12,V25,rd,Cingulum_Rarolfactory_R
366,0.09955234755721183,0.08660311406665099,0.000320829045240002,0.15926805317757653,3.92985781393462e-06,b12_V26,b12,V26,gfa,Cingulum_Rarolfactory_R
367,0.09955234755721183,0.08862876130171221,0.0002769996991285848,0.130864353645861,2.8379474888716203e-07,b12_V27,b12,V27,iso,Cingulum_Rarolfactory_R
368,0.09955234755721183,0.08937639980404419,0.0,0.13900986782066235,7.973338303161348e-13,b12_V28,b12,V28,rdi,Cingulum_Rarolfactory_R
369,0.09955234755721183,0.08935949814735218,0.00028932620028733626,0.1366168708967918,1.6430156867158665e-21,b12_V29,b12,V29,nrdi02L,Cingulum_Rarolfactory_R
370,0.09955234755721183,0.08932566000267465,0.00015883374495921526,0.13887879250645044,3.111765076746924e-15,b12_V30,b12,V30,nrdi04L,Cingulum_Rarolfactory_R
371,0.09955234755721183,0.0892703801288316,5.733434452266896e-05,0.13756289990241624,1.0278596375759566e-34,b12_V31,b12,V31,nrdi06L,Cingulum_Rarolfactory_R
372,0.09955234755721183,0.07398887793634826,0.0024417422794706257,0.15926805317757653,9.014461132811047e-05,b13_V1,b13,V1,NumberOfTracts,Corpus_Callosum_Body
373,0.1652906534067159,0.17926515683296015,0.005705133521327072,0.158429794747023,0.0014332522053120689,b13_V2,b13,V2,MeanLength,Corpus_Callosum_Body
374,0.10628772957081606,0.11242195809474573,0.002227550547153935,0.15503288274823443,0.00020142705470776784,b13_V3,b13,V3,Span,Corpus_Callosum_Body
375,0.09955234755721183,0.07399830426216866,0.0008261167563245642,0.15926805317757653,2.2997049687054742e-07,b13_V4,b13,V4,Curl,Corpus_Callosum_Body
376,0.09955234755721183,0.09095140271858707,0.04809408886149149,0.15852403675080007,0.00425552221784381,b13_V5,b13,V5,Elongation,Corpus_Callosum_Body
377,0.09955234755721183,0.09720885239081134,0.008706608783591245,0.15926805317757653,9.163996899678169e-10,b13_V6,b13,V6,Diameter,Corpus_Callosum_Body
378,0.09955234755721183,0.08848390406025926,0.0013690724378238627,0.15729005828687853,7.631027193419625e-08,b13_V7,b13,V7,Volume,Corpus_Callosum_Body
379,0.09955234755721183,0.11137582608239731,0.0011964322392238966,0.14661977392237824,9.657769216023475e-07,b13_V8,b13,V8,TrunkVolume,Corpus_Callosum_Body
380,0.07579395192469142,0.05459052768972845,0.0013256163339623905,0.07563137665358366,8.206894456291288e-09,b13_V9,b13,V9,BranchVolume,Corpus_Callosum_Body
381,0.09955234755721183,0.11879900702804036,0.0007286289382653097,0.15926805317757653,7.561605785583571e-07,b13_V10,b13,V10,TotalSurfaceArea,Corpus_Callosum_Body
382,0.10701027834861092,0.11041561177411313,0.0005112212339188594,0.16551170322320755,1.3511006774275868e-05,b13_V11,b13,V11,TotalRadiusOfEndRegions,Corpus_Callosum_Body
383,0.09955234755721183,0.08551732774762882,0.005011491398314608,0.15926805317757653,8.094692930263379e-13,b13_V12,b13,V12,TotalAreaOfEndRegions,Corpus_Callosum_Body
384,0.1222038678704584,0.14686853506799874,0.00137122999811602,0.15926805317757653,4.349361387678624e-05,b13_V13,b13,V13,Irregularity,Corpus_Callosum_Body
385,0.09955234755721183,0.10425815848186645,0.0034239801961860094,0.1406676425081657,0.00016852847326181828,b13_V14,b13,V14,AreaOfEndRegion1,Corpus_Callosum_Body
386,0.09955234755721183,0.09221969196920964,0.0008637122314704804,0.16522078798222076,2.045896232431033e-09,b13_V15,b13,V15,RadiusOfEndRegion1,Corpus_Callosum_Body
387,0.09955234755721183,0.10535942782058144,0.010702887734643883,0.15788890077672255,0.0543429858528042,b13_V16,b13,V16,IrregularityofEndRegion1,Corpus_Callosum_Body
388,0.08264748068048862,0.06810497503693388,0.0011769179622986897,0.15519941400473297,0.00021483391977207742,b13_V17,b13,V17,AreaOfEndRegion2,Corpus_Callosum_Body
389,0.12177987124733483,0.12847134541146585,0.0015913429638623952,0.15861447777199314,1.1506909652302204e-11,b13_V18,b13,V18,RadiusOfEndRegion2,Corpus_Callosum_Body
390,0.10614973642765743,0.12373651107489152,0.005689813709083844,0.15926805317757653,1.511389300249489e-07,b13_V19,b13,V19,IrregularityofEndRegion2,Corpus_Callosum_Body
391,0.10392659865596365,0.1296772065961461,0.00043421143174098725,0.10867493615677898,2.5661459227748128e-05,b13_V20,b13,V20,qa,Corpus_Callosum_Body
392,0.10116763914845532,0.12358444794219514,0.00033031094265200745,0.10255683184736464,2.3123901771753344e-22,b13_V21,b13,V21,nqa,Corpus_Callosum_Body
393,0.08974087435349888,0.07060597429414757,0.0051749722155811275,0.15917731946699415,5.3443764928945546e-05,b13_V22,b13,V22,dti_fa,Corpus_Callosum_Body
394,0.13095979349219328,0.14690187578708694,0.0009850250810536241,0.15873508381190557,3.635680375860764e-13,b13_V23,b13,V23,md,Corpus_Callosum_Body
395,0.11045308939111509,0.13892913146719005,0.0021737711662666633,0.14836834986416939,2.8436701169678088e-05,b13_V24,b13,V24,ad,Corpus_Callosum_Body
396,0.13894823830176767,0.14865544488171714,0.0012794378434103596,0.15140953957435438,3.610622442158416e-07,b13_V25,b13,V25,rd,Corpus_Callosum_Body
397,0.10196262150449362,0.11153712542980158,0.0013115558590955367,0.15926805317757653,1.072643612080209e-08,b13_V26,b13,V26,gfa,Corpus_Callosum_Body
398,0.09955234755721183,0.11462060579977662,0.0007764217555427804,0.1521998971232001,1.3658651781627515e-12,b13_V27,b13,V27,iso,Corpus_Callosum_Body
399,0.09955234755721183,0.11821406989082417,0.00020179642091462915,0.15108387248303623,0.0025016968588008376,b13_V28,b13,V28,rdi,Corpus_Callosum_Body
400,0.09955234755721183,0.11512944605770513,0.000229728781725373,0.15294391354997658,4.661979642479882e-34,b13_V29,b13,V29,nrdi02L,Corpus_Callosum_Body
401,0.09955234755721183,0.11538024067956726,0.00020731604453462076,0.1540599381901417,1.7089217823502571e-16,b13_V30,b13,V30,nrdi04L,Corpus_Callosum_Body
402,0.09955234755721183,0.11693966853211814,0.0,0.15145588069642366,0.007658549811290631,b13_V31,b13,V31,nrdi06L,Corpus_Callosum_Body
403,0.09955234755721183,0.11112556701009137,0.0019533591927553312,0.15778002032402358,5.130819163372144e-18,b14_V1,b14,V1,NumberOfTracts,Corpus_Callosum_Forceps_Major
404,0.09955234755721183,0.10176004447277244,0.016844158174268965,0.10718690330322604,1.059332763318884e-08,b14_V2,b14,V2,MeanLength,Corpus_Callosum_Forceps_Major
405,0.13517475330433099,0.1315644348040987,0.0022978103211011873,0.1006853443738573,2.0650792614663613e-14,b14_V3,b14,V3,Span,Corpus_Callosum_Forceps_Major
406,0.09955234755721183,0.09539887039714656,0.0014778084222946374,0.15815202853741223,6.3585859849861536e-18,b14_V4,b14,V4,Curl,Corpus_Callosum_Forceps_Major
407,0.09955234755721183,0.07773816154068815,0.0022928267253399,0.15926805317757653,0.00011369959681632409,b14_V5,b14,V5,Elongation,Corpus_Callosum_Forceps_Major
408,0.09955234755721183,0.10877628450925933,0.0003541024698953165,0.15926805317757653,2.2862650547022537e-12,b14_V6,b14,V6,Diameter,Corpus_Callosum_Forceps_Major
409,0.09955234755721183,0.0985163139124011,0.0003224464804859789,0.15926805317757653,3.799861630790766e-11,b14_V7,b14,V7,Volume,Corpus_Callosum_Forceps_Major
410,0.09955234755721183,0.0880879995554893,0.0006636424257810717,0.15926805317757653,1.0472898845331914e-08,b14_V8,b14,V8,TrunkVolume,Corpus_Callosum_Forceps_Major
411,0.11084062686361504,0.11897240149241624,0.003972679001833555,0.15517596283030555,0.0018823898372637186,b14_V9,b14,V9,BranchVolume,Corpus_Callosum_Forceps_Major
412,0.09955234755721183,0.1028701517992441,0.00010720950200144738,0.1440157164286594,0.0007891168491977814,b14_V10,b14,V10,TotalSurfaceArea,Corpus_Callosum_Forceps_Major
413,0.1116752365002794,0.14476829275906297,0.0014311862343917403,0.030726462067056863,0.00013943369985959303,b14_V11,b14,V11,TotalRadiusOfEndRegions,Corpus_Callosum_Forceps_Major
414,0.09955234755721183,0.10465250509637078,0.00019282492120563643,0.15926805317757653,6.0589733301727485e-05,b14_V12,b14,V12,TotalAreaOfEndRegions,Corpus_Callosum_Forceps_Major
415,0.09955234755721183,0.10628966301196274,0.001664293521873842,0.12281124826553261,8.467543185269294e-07,b14_V13,b14,V13,Irregularity,Corpus_Callosum_Forceps_Major
416,0.09955234755721183,0.11189036313152849,0.00032131154980678345,0.15778002032402358,1.5652377465188147e-17,b14_V14,b14,V14,AreaOfEndRegion1,Corpus_Callosum_Forceps_Major
417,0.18155679222572718,0.1876086852999181,0.0003220330679920252,0.0,2.061023891591527e-11,b14_V15,b14,V15,RadiusOfEndRegion1,Corpus_Callosum_Forceps_Major
418,0.13024440098562226,0.14162617389750506,0.0024103863841893505,0.1171101383239122,3.683435312359712e-08,b14_V16,b14,V16,IrregularityofEndRegion1,Corpus_Callosum_Forceps_Major
419,0.09955234755721183,0.09638382811673299,0.0010265127941371515,0.1588960449641887,1.263443035796788e-22,b14_V17,b14,V17,AreaOfEndRegion2,Corpus_Callosum_Forceps_Major
420,0.09955234755721183,0.09712101816901292,0.002273344798870959,0.15926805317757653,1.3749616077527214e-14,b14_V18,b14,V18,RadiusOfEndRegion2,Corpus_Callosum_Forceps_Major
421,0.07226084157804365,0.0701114998172961,0.0008104967255860818,0.15926805317757653,0.010902145189339893,b14_V19,b14,V19,IrregularityofEndRegion2,Corpus_Callosum_Forceps_Major
422,0.09955234755721183,0.09355660490638375,0.0006596677944904512,0.1250934104721659,7.8390940028735e-20,b14_V20,b14,V20,qa,Corpus_Callosum_Forceps_Major
423,0.09955234755721183,0.09000009491888893,0.0002657113969908109,0.15872365091408178,8.486517798643816e-07,b14_V21,b14,V21,nqa,Corpus_Callosum_Forceps_Major
424,0.09955234755721183,0.09111382014608933,0.0004917518692809487,0.15926805317757653,1.700463184535933e-07,b14_V22,b14,V22,dti_fa,Corpus_Callosum_Forceps_Major
425,0.09304509647375857,0.07629012396176427,0.0018737689275033712,0.15613857770442274,4.99661061781543e-08,b14_V23,b14,V23,md,Corpus_Callosum_Forceps_Major
426,0.08213478876643854,0.06768174257246697,0.007184441270131524,0.15984064818359842,0.0025865647160813444,b14_V24,b14,V24,ad,Corpus_Callosum_Forceps_Major
427,0.09955234755721183,0.08158525855255168,0.003049682288824969,0.15251104395533682,8.523676628774747e-07,b14_V25,b14,V25,rd,Corpus_Callosum_Forceps_Major
428,0.09955234755721183,0.10251777325237427,0.000768628440149121,0.15945613374150808,1.832802549561113e-06,b14_V26,b14,V26,gfa,Corpus_Callosum_Forceps_Major
429,0.09955234755721183,0.10269887992230975,4.930243040623987e-05,0.15926805317757653,1.3314559392272764e-14,b14_V27,b14,V27,iso,Corpus_Callosum_Forceps_Major
430,0.09955234755721183,0.10295607880250367,0.00020358352470811324,0.15926805317757653,5.862497447203812e-12,b14_V28,b14,V28,rdi,Corpus_Callosum_Forceps_Major
431,0.09955234755721183,0.10304592679502347,0.0,0.15926805317757653,0.0,b14_V29,b14,V29,nrdi02L,Corpus_Callosum_Forceps_Major
432,0.09955234755721183,0.1029169744216521,0.00029182778683504605,0.15926805317757653,1.82346059042306e-08,b14_V30,b14,V30,nrdi04L,Corpus_Callosum_Forceps_Major
433,0.09955234755721183,0.10118103806783593,7.659659905496863e-05,0.15926805317757653,5.262908657058112e-18,b14_V31,b14,V31,nrdi06L,Corpus_Callosum_Forceps_Major
434,0.07735799611181894,0.0733989775554989,0.0030123352194228706,0.15671396901984097,0.003673116732300677,b15_V1,b15,V1,NumberOfTracts,Corpus_Callosum_Forceps_Minor
435,0.09955234755721183,0.11250507600324118,0.0031951972482624174,0.13397149466717714,0.017831478501028376,b15_V2,b15,V2,MeanLength,Corpus_Callosum_Forceps_Minor
436,0.07149608360431776,0.06402440899591992,0.0060373714863594915,0.05419545340585771,0.000378197035073584,b15_V3,b15,V3,Span,Corpus_Callosum_Forceps_Minor
437,0.09955234755721183,0.10635359913638681,0.0029238037387807354,0.07083883925355841,0.021387116271478587,b15_V4,b15,V4,Curl,Corpus_Callosum_Forceps_Minor
438,0.09955234755721183,0.08337350616073531,0.00019951827021981095,0.15926805317757653,2.5362462302213525e-07,b15_V5,b15,V5,Elongation,Corpus_Callosum_Forceps_Minor
439,0.09955234755721183,0.09648087545420128,0.0016612803554451377,0.15926805317757653,2.4737118382105466e-27,b15_V6,b15,V6,Diameter,Corpus_Callosum_Forceps_Minor
440,0.09955234755721183,0.0780595414558855,0.0005404356542590501,0.15926805317757653,4.0057805726490597e-10,b15_V7,b15,V7,Volume,Corpus_Callosum_Forceps_Minor
441,0.09955234755721183,0.08902183426538751,0.0007414751256450705,0.15517596283030638,4.078824880939979e-09,b15_V8,b15,V8,TrunkVolume,Corpus_Callosum_Forceps_Minor
442,0.0800536746104599,0.08250307802981093,0.0006538201692510232,0.0569008849951745,1.2166784092252913e-07,b15_V9,b15,V9,BranchVolume,Corpus_Callosum_Forceps_Minor
443,0.09955234755721183,0.0855260648657111,0.015398403758431416,0.15926805317757653,9.624276533925039e-09,b15_V10,b15,V10,TotalSurfaceArea,Corpus_Callosum_Forceps_Minor
444,0.09955234755721183,0.09499070941232325,0.00020785173097810064,0.15926805317757653,3.189550783728059e-08,b15_V11,b15,V11,TotalRadiusOfEndRegions,Corpus_Callosum_Forceps_Minor
445,0.09955234755721183,0.07404254471928819,0.0017503604021206077,0.16119314333548906,0.030496572529692324,b15_V12,b15,V12,TotalAreaOfEndRegions,Corpus_Callosum_Forceps_Minor
446,0.09955234755721183,0.09841387933020194,0.0009261957827978029,0.1556296313832183,2.1741426517387778e-07,b15_V13,b15,V13,Irregularity,Corpus_Callosum_Forceps_Minor
447,0.09955234755721183,0.08454749147796523,0.0019957784529842115,0.15926805317757653,1.2617109241900793e-24,b15_V14,b15,V14,AreaOfEndRegion1,Corpus_Callosum_Forceps_Minor
448,0.09955234755721183,0.12134570326529398,0.0010666936763326508,0.15926805317757653,6.169524063262957e-07,b15_V15,b15,V15,RadiusOfEndRegion1,Corpus_Callosum_Forceps_Minor
449,0.09707357354373024,0.10610689935776955,0.0008385488909937128,0.15926805317757653,1.3502795829687387e-06,b15_V16,b15,V16,IrregularityofEndRegion1,Corpus_Callosum_Forceps_Minor
450,0.08746936633978442,0.06733784048692361,0.0037103708154575393,0.15948762425427201,0.0005023581421635687,b15_V17,b15,V17,AreaOfEndRegion2,Corpus_Callosum_Forceps_Minor
451,0.09955234755721183,0.0688333923938485,5.5041444910569e-05,0.053611997372045445,8.512261785222693e-10,b15_V18,b15,V18,RadiusOfEndRegion2,Corpus_Callosum_Forceps_Minor
452,0.09955234755721183,0.09352894254160261,0.0023675932369476476,0.15852403675080007,0.0008490258104633231,b15_V19,b15,V19,IrregularityofEndRegion2,Corpus_Callosum_Forceps_Minor
453,0.10520709380721671,0.1220370935286654,0.0016198278826056048,0.13976588451238564,4.218428725907296e-16,b15_V20,b15,V20,qa,Corpus_Callosum_Forceps_Minor
454,0.09955234755721183,0.11256288005763722,0.00027179346119048244,0.15033985605625935,1.4175604817986388e-07,b15_V21,b15,V21,nqa,Corpus_Callosum_Forceps_Minor
455,0.09955234755721183,0.08912518482538473,0.0013643089688217761,0.15926805317757653,2.6311250635249012e-14,b15_V22,b15,V22,dti_fa,Corpus_Callosum_Forceps_Minor
456,0.09955234755721183,0.08278883181241552,0.003020726806217382,0.15517596283030638,0.0023037796977698507,b15_V23,b15,V23,md,Corpus_Callosum_Forceps_Minor
457,0.09010223752138083,0.07268094149206196,0.001309958270772006,0.14654048661835958,3.72799818478269e-09,b15_V24,b15,V24,ad,Corpus_Callosum_Forceps_Minor
458,0.09955234755721183,0.08802228896264291,0.0056382296516845785,0.15740801211063576,0.0001424104406942008,b15_V25,b15,V25,rd,Corpus_Callosum_Forceps_Minor
459,0.09955234755721183,0.1171168539103556,0.00016836839237629046,0.1473637903491531,5.9004462688750784e-08,b15_V26,b15,V26,gfa,Corpus_Callosum_Forceps_Minor
460,0.09955234755721183,0.10173252705177209,0.00016536496190985104,0.1588960449641887,0.0024143573724947523,b15_V27,b15,V27,iso,Corpus_Callosum_Forceps_Minor
461,0.09955234755721183,0.10261672739815016,0.0003863696827286532,0.15815202853741223,2.831718998794077e-23,b15_V28,b15,V28,rdi,Corpus_Callosum_Forceps_Minor
462,0.09955234755721183,0.1023763888579551,0.00048564713554287545,0.1588960449641887,5.912668617850756e-19,b15_V29,b15,V29,nrdi02L,Corpus_Callosum_Forceps_Minor
463,0.09955234755721183,0.10216429171458637,0.0,0.15852403675080007,9.765082649742185e-12,b15_V30,b15,V30,nrdi04L,Corpus_Callosum_Forceps_Minor
464,0.09955234755721183,0.10165065377657682,0.0006738594891746257,0.15852403675080087,3.1638511400845785e-18,b15_V31,b15,V31,nrdi06L,Corpus_Callosum_Forceps_Minor
465,0.0946189762966472,0.07628884851216629,0.0012174141684309092,0.14885182320270562,0.0019621321547063334,b16_V1,b16,V1,NumberOfTracts,Corticospinal_Tract_L
466,0.09955234755721183,0.10281082808596556,0.001252036315412013,0.11425505935760244,1.2548216844375836e-10,b16_V2,b16,V2,MeanLength,Corticospinal_Tract_L
467,0.09955234755721183,0.10932611202197191,0.004527558236254387,0.15852403675080087,3.768811081400577e-09,b16_V3,b16,V3,Span,Corticospinal_Tract_L
468,0.08456313444161884,0.087237441492012,0.0024821888797131354,0.12472427839254789,1.9503405535428262e-13,b16_V4,b16,V4,Curl,Corticospinal_Tract_L
469,0.09955234755721183,0.10367696530046852,0.02893881369153634,0.15926805317757653,4.157648131203457e-16,b16_V5,b16,V5,Elongation,Corticospinal_Tract_L
470,0.09955234755721183,0.10450668359525016,0.001876181559705562,0.15926805317757653,0.008265718235278495,b16_V6,b16,V6,Diameter,Corticospinal_Tract_L
471,0.09955234755721183,0.10617604266288931,3.828687350063571e-05,0.15926805317757653,4.2612071175075674e-07,b16_V7,b16,V7,Volume,Corticospinal_Tract_L
472,0.09955234755721183,0.09237195269101062,4.593777248923326e-05,0.15926805317757653,0.001264572415837566,b16_V8,b16,V8,TrunkVolume,Corticospinal_Tract_L
473,0.10374824143755947,0.11912270083755867,0.0001134436149330006,0.15852403675080007,4.7620175951272374e-17,b16_V9,b16,V9,BranchVolume,Corticospinal_Tract_L
474,0.09955234755721183,0.0887680874303507,0.00038920631062236167,0.16083130720409658,1.9276955626263114e-06,b16_V10,b16,V10,TotalSurfaceArea,Corticospinal_Tract_L
475,0.07966217285112524,0.0608185367358434,0.0005315204933560894,0.15268143871177084,0.002442025884694262,b16_V11,b16,V11,TotalRadiusOfEndRegions,Corticospinal_Tract_L
476,0.09504002182114707,0.08153588483600825,0.008646323240607066,0.15679841216001741,0.016031804113341704,b16_V12,b16,V12,TotalAreaOfEndRegions,Corticospinal_Tract_L
477,0.07075354228943623,0.06292481172195373,0.0009684964418606488,0.20645867886136995,8.502666595533603e-14,b16_V13,b16,V13,Irregularity,Corticospinal_Tract_L
478,0.09955234755721183,0.10407572215724342,0.0022975412727195754,0.15926805317757653,1.1028659087428787e-05,b16_V14,b16,V14,AreaOfEndRegion1,Corticospinal_Tract_L
479,0.09857977570880344,0.0879534485565564,0.000857144374141695,0.15926805317757653,9.808027837312054e-12,b16_V15,b16,V15,RadiusOfEndRegion1,Corticospinal_Tract_L
480,0.09955234755721183,0.08780679060668427,0.0020570711822807575,0.14122018078516993,5.862742868867745e-09,b16_V16,b16,V16,IrregularityofEndRegion1,Corticospinal_Tract_L
481,0.06080848676630921,0.024683731263928633,0.006199544084807155,0.19154772121173969,0.014171103100010848,b16_V17,b16,V17,AreaOfEndRegion2,Corticospinal_Tract_L
482,0.08936515693214266,0.04833119397037655,0.0004242454329390892,0.06594173150793722,6.319671883484905e-10,b16_V18,b16,V18,RadiusOfEndRegion2,Corticospinal_Tract_L
483,0.09955234755721183,0.10195414593363653,0.0029628925279880968,0.1562284738730627,8.958559503038896e-07,b16_V19,b16,V19,IrregularityofEndRegion2,Corticospinal_Tract_L
484,0.09955234755721183,0.09618502403030496,0.0013765243698416632,0.15926805317757653,6.573946801666529e-05,b16_V20,b16,V20,qa,Corticospinal_Tract_L
485,0.09955234755721183,0.08677303496267082,0.0007828040969379302,0.15926805317757653,5.1971019664816935e-08,b16_V21,b16,V21,nqa,Corticospinal_Tract_L
486,0.07347651569049402,0.059151767242917916,0.0021178126166806546,0.1558020254333256,2.965695512270882e-14,b16_V22,b16,V22,dti_fa,Corticospinal_Tract_L
487,0.10622263450551425,0.12309917428241039,0.0003189750354665093,0.13773412933530305,1.0585028004986425e-25,b16_V23,b16,V23,md,Corticospinal_Tract_L
488,0.09955234755721183,0.12216888319902612,0.00016748308591175697,0.1188886070628224,1.341363996743035e-19,b16_V24,b16,V24,ad,Corticospinal_Tract_L
489,0.1069174500994861,0.12188754905382247,0.0005525376003157178,0.1449942400967968,2.7654310770423552e-09,b16_V25,b16,V25,rd,Corticospinal_Tract_L
490,0.06959096059015364,0.07168012854881013,0.0070646482659496666,0.15411437841649092,5.7497176075060644e-08,b16_V26,b16,V26,gfa,Corticospinal_Tract_L
491,0.09955234755721183,0.09298157924069533,0.0,0.1588960449641887,2.9283565288752834e-13,b16_V27,b16,V27,iso,Corticospinal_Tract_L
492,0.09955234755721183,0.09275515936377764,0.00013957594583225818,0.15926805317757653,5.530277183790911e-17,b16_V28,b16,V28,rdi,Corticospinal_Tract_L
493,0.09955234755721183,0.09274405678252239,0.0,0.15815202853741223,4.961544747916345e-09,b16_V29,b16,V29,nrdi02L,Corticospinal_Tract_L
494,0.09955234755721183,0.09275232416834382,0.0,0.15909565912747045,1.459129175386239e-12,b16_V30,b16,V30,nrdi04L,Corticospinal_Tract_L
495,0.09955234755721183,0.09277385875713742,0.00047676013308378646,0.15892326507736312,2.3388155959718796e-09,b16_V31,b16,V31,nrdi06L,Corticospinal_Tract_L
496,0.08028929811190265,0.05913146354195192,0.0007606805139927805,0.15980272914753021,4.982338628853692e-11,b17_V1,b17,V1,NumberOfTracts,Corticospinal_Tract_R
497,0.09955234755721183,0.09308041701035588,0.0006971931860193251,0.13657555216089598,5.9775346039145135e-09,b17_V2,b17,V2,MeanLength,Corticospinal_Tract_R
498,0.09955234755721183,0.09420505304449073,0.001769855252039448,0.1428996917884951,0.0008367405725293734,b17_V3,b17,V3,Span,Corticospinal_Tract_R
499,0.09955234755721183,0.0993345392543509,0.0008983298430470677,0.15926805317757653,3.1633094259097213e-23,b17_V4,b17,V4,Curl,Corticospinal_Tract_R
500,0.09279917373987749,0.07875929025995716,0.0010429059955014094,0.15926805317757653,2.56197899183518e-13,b17_V5,b17,V5,Elongation,Corticospinal_Tract_R
501,0.09955234755721183,0.09938680208932313,0.0006785609233158067,0.15926805317757653,4.018394567349778e-05,b17_V6,b17,V6,Diameter,Corticospinal_Tract_R
502,0.09955234755721183,0.10428439789319045,0.00025789428495858347,0.15926805317757653,8.85273880430426e-14,b17_V7,b17,V7,Volume,Corticospinal_Tract_R
503,0.09062596947038243,0.06301078339509407,0.0005926312774757691,0.16273583705816203,6.882865659387909e-14,b17_V8,b17,V8,TrunkVolume,Corticospinal_Tract_R
504,0.142579163302701,0.15617879265726323,0.0009706286737187701,0.15626241970184712,8.72919426889095e-08,b17_V9,b17,V9,BranchVolume,Corticospinal_Tract_R
505,0.09955234755721183,0.11500629344888832,0.00016496243206368924,0.157780020324024,2.8864373129903345e-09,b17_V10,b17,V10,TotalSurfaceArea,Corticospinal_Tract_R
506,0.09955234755721183,0.09223666784576935,0.0009637778197521262,0.15815202853741223,2.0305973830385763e-18,b17_V11,b17,V11,TotalRadiusOfEndRegions,Corticospinal_Tract_R
507,0.09955234755721183,0.09259770199227842,0.0007451507895083794,0.15926805317757653,9.735736753496856e-09,b17_V12,b17,V12,TotalAreaOfEndRegions,Corticospinal_Tract_R
508,0.12105318325014212,0.13501616234287092,0.0007895446804564006,0.12493573153459911,0.0002913306735081455,b17_V13,b17,V13,Irregularity,Corticospinal_Tract_R
509,0.09955234755721183,0.09781261957491756,0.0008761791266301541,0.14996784784287112,8.450099785592319e-11,b17_V14,b17,V14,AreaOfEndRegion1,Corticospinal_Tract_R
510,0.09427739088504179,0.08940965525420926,0.00024096078621614159,0.12206723183875372,1.4266647186343763e-17,b17_V15,b17,V15,RadiusOfEndRegion1,Corticospinal_Tract_R
511,0.0992592292845426,0.10652255242054832,0.0007378591164451816,0.15926805317757653,8.45395265749175e-12,b17_V16,b17,V16,IrregularityofEndRegion1,Corticospinal_Tract_R
512,0.08902443743241505,0.08099735347547576,0.0005688456415302536,0.17139657491110516,2.3235233173801523e-11,b17_V17,b17,V17,AreaOfEndRegion2,Corticospinal_Tract_R
513,0.09955234755721183,0.09998388144843333,0.0006823255124238543,0.15926805317757653,1.8618374091315555e-16,b17_V18,b17,V18,RadiusOfEndRegion2,Corticospinal_Tract_R
514,0.09135027565063343,0.08682649530769235,0.0013264419365630507,0.15882784833655675,1.4553735050866826e-08,b17_V19,b17,V19,IrregularityofEndRegion2,Corticospinal_Tract_R
515,0.09955234755721183,0.12929840319144909,0.002220678041143163,0.1402956342947779,1.6092553061007038e-09,b17_V20,b17,V20,qa,Corticospinal_Tract_R
516,0.09955234755721183,0.1073498798739902,0.00046787486636043295,0.15926805317757653,8.972105263093614e-12,b17_V21,b17,V21,nqa,Corticospinal_Tract_R
517,0.09955234755721183,0.1085885048421356,0.0014782763136837569,0.15145588069642366,7.393519210401541e-10,b17_V22,b17,V22,dti_fa,Corticospinal_Tract_R
518,0.09732203839092134,0.09033918848795891,0.0007439822674115999,0.15872365091408178,1.3062090245839598e-06,b17_V23,b17,V23,md,Corticospinal_Tract_R
519,0.09955234755721183,0.10102323210635265,0.00035451408224180327,0.15815202853741223,1.916049681369657e-07,b17_V24,b17,V24,ad,Corticospinal_Tract_R
520,0.0956445258407739,0.08503843399817675,0.0012243522026056848,0.15909565912747003,2.271621867133738e-09,b17_V25,b17,V25,rd,Corticospinal_Tract_R
521,0.14225934535038265,0.16572682584542903,0.0005640758730663908,0.1258518300823715,5.259203445770897e-15,b17_V26,b17,V26,gfa,Corticospinal_Tract_R
522,0.09955234755721183,0.09977295625823358,0.0006620702726454394,0.15872365091408178,7.391371604263946e-14,b17_V27,b17,V27,iso,Corticospinal_Tract_R
523,0.09955234755721183,0.10059404952623745,0.0005346469384676178,0.15926805317757653,0.0005069532735224122,b17_V28,b17,V28,rdi,Corticospinal_Tract_R
524,0.09955234755721183,0.10053162528079,0.0003628123711637309,0.15926805317757653,2.5203530157919415e-20,b17_V29,b17,V29,nrdi02L,Corticospinal_Tract_R
525,0.09955234755721183,0.10046687867172839,5.2648338610109435e-05,0.15946766734085827,2.34392903768335e-14,b17_V30,b17,V30,nrdi04L,Corticospinal_Tract_R
526,0.09955234755721183,0.10034245346866508,0.0012162951403071026,0.157780020324024,3.5721363227664477e-25,b17_V31,b17,V31,nrdi06L,Corticospinal_Tract_R
527,0.09579848642915714,0.07040347726187772,0.0,0.13722981200935797,1.6319973548609123e-09,b18_V1,b18,V1,NumberOfTracts,Fornix_L
528,0.09955234755721183,0.11038344061265276,0.0008335962113952761,0.15926805317757653,9.437841306211925e-05,b18_V2,b18,V2,MeanLength,Fornix_L
529,0.09955234755721183,0.08885804251962663,0.002053380373794876,0.1299142973979878,4.325080369348391e-12,b18_V3,b18,V3,Span,Fornix_L
530,0.09955234755721183,0.11553674723131184,0.0026316767833737633,0.1415346380103625,1.8198264169674153e-05,b18_V4,b18,V4,Curl,Fornix_L
